trip_id,service_id,trip_short_name,stop_name,time,sequence
BC13SUN,SUN,BC13,Chennai Beach,06:30:00,1
BC13SUN,SUN,BC13,Chennai Fort,06:34:00,2
BC13SUN,SUN,BC13,Chennai Park,06:37:00,3
BC13SUN,SUN,BC13,Chennai Egmore,06:40:00,4
BC13SUN,SUN,BC13,Chetpet,06:44:00,5
BC13SUN,SUN,BC13,Nungambakkam,06:47:00,6
BC13SUN,SUN,BC13,Kodambakkam,06:49:00,7
BC13SUN,SUN,BC13,Mambalam,06:51:00,8
BC13SUN,SUN,BC13,Saidapet,06:54:00,9
BC13SUN,SUN,BC13,Guindy,06:57:00,10
BC13SUN,SUN,BC13,St. Thomas Mount,07:00:00,11
BC13SUN,SUN,BC13,Palavanthangal,07:03:00,12
BC13SUN,SUN,BC13,Minambakkam,07:06:00,13
BC13SUN,SUN,BC13,Tirusulam,07:08:00,14
BC13SUN,SUN,BC13,Pallavaram,07:11:00,15
BC13SUN,SUN,BC13,Chromepet,07:14:00,16
BC13SUN,SUN,BC13,Tambaram Sanatorium,07:17:00,17
BC13SUN,SUN,BC13,Tambaram,07:25:00,18
BC15SUN,SUN,BC15,Chennai Beach,06:45:00,1
BC15SUN,SUN,BC15,Chennai Fort,06:49:00,2
BC15SUN,SUN,BC15,Chennai Park,06:52:00,3
BC15SUN,SUN,BC15,Chennai Egmore,06:55:00,4
BC15SUN,SUN,BC15,Chetpet,06:59:00,5
BC15SUN,SUN,BC15,Nungambakkam,07:02:00,6
BC15SUN,SUN,BC15,Kodambakkam,07:04:00,7
BC15SUN,SUN,BC15,Mambalam,07:06:00,8
BC15SUN,SUN,BC15,Saidapet,07:09:00,9
BC15SUN,SUN,BC15,Guindy,07:12:00,10
BC15SUN,SUN,BC15,St. Thomas Mount,07:15:00,11
BC15SUN,SUN,BC15,Palavanthangal,07:18:00,12
BC15SUN,SUN,BC15,Minambakkam,07:21:00,13
BC15SUN,SUN,BC15,Tirusulam,07:23:00,14
BC15SUN,SUN,BC15,Pallavaram,07:26:00,15
BC15SUN,SUN,BC15,Chromepet,07:29:00,16
BC15SUN,SUN,BC15,Tambaram Sanatorium,07:32:00,17
BC15SUN,SUN,BC15,Tambaram,07:40:00,18
BTL1SUN,SUN,BTL1,Chennai Beach,07:05:00,1
BTL1SUN,SUN,BTL1,Chennai Fort,07:09:00,2
BTL1SUN,SUN,BTL1,Chennai Park,07:12:00,3
BTL1SUN,SUN,BTL1,Chennai Egmore,07:15:00,4
BTL1SUN,SUN,BTL1,Chetpet,07:19:00,5
BTL1SUN,SUN,BTL1,Nungambakkam,07:22:00,6
BTL1SUN,SUN,BTL1,Kodambakkam,07:24:00,7
BTL1SUN,SUN,BTL1,Mambalam,07:26:00,8
BTL1SUN,SUN,BTL1,Saidapet,07:29:00,9
BTL1SUN,SUN,BTL1,Guindy,07:32:00,10
BTL1SUN,SUN,BTL1,St. Thomas Mount,07:35:00,11
BTL1SUN,SUN,BTL1,Palavanthangal,07:38:00,12
BTL1SUN,SUN,BTL1,Minambakkam,07:41:00,13
BTL1SUN,SUN,BTL1,Tirusulam,07:43:00,14
BTL1SUN,SUN,BTL1,Pallavaram,07:46:00,15
BTL1SUN,SUN,BTL1,Chromepet,07:49:00,16
BTL1SUN,SUN,BTL1,Tambaram Sanatorium,07:52:00,17
BTL1SUN,SUN,BTL1,Tambaram,08:00:00,18
T7SUN,SUN,T7,Chennai Beach,07:10:00,1
T7SUN,SUN,T7,Chennai Fort,07:14:00,2
T7SUN,SUN,T7,Chennai Park,07:17:00,3
T7SUN,SUN,T7,Chennai Egmore,07:20:00,4
